
time,gfx,gFy,gFz,wx,wy,wz,p,I,Latitude,Longitude,Speed (m/s),
1.2940,0.0273,0.3434,0.9513,-0.0040,-0.0291,-0.0087,973.3323,13.0000,0.000000,0.000000,0.000000,
1.3040,0.0273,0.3434,0.9513,0.0195,-0.0483,-0.0226,973.3323,13.0000,0.000000,0.000000,0.000000,
1.3080,0.0273,0.3434,0.9513,0.0195,-0.0483,-0.0226,973.3323,13.0000,0.000000,0.000000,0.000000,
1.3120,0.0305,0.3482,0.9276,0.0195,-0.0483,-0.0226,973.3323,13.0000,0.000000,0.000000,0.000000,
1.3260,0.0305,0.3482,0.9276,0.0195,-0.0483,-0.0226,973.3453,13.0000,0.000000,0.000000,0.000000,
1.3300,0.0233,0.3492,0.9303,0.0195,-0.0483,-0.0226,973.3453,13.0000,0.000000,0.000000,0.000000,
1.3470,0.0179,0.3476,0.9486,0.0195,-0.0483,-0.0226,973.3453,13.0000,0.000000,0.000000,0.000000,
1.3670,0.0229,0.3439,0.9524,0.0195,-0.0483,-0.0226,973.3453,13.0000,0.000000,0.000000,0.000000,
1.4670,0.0318,0.3366,0.9484,0.0195,-0.0483,-0.0226,973.3453,13.0000,0.000000,0.000000,0.000000,
1.4680,0.0295,0.3347,0.9407,0.0195,-0.0483,-0.0226,973.3453,13.0000,0.000000,0.000000,0.000000,
1.4700,0.0214,0.3409,0.9828,0.0195,-0.0483,-0.0226,973.3453,13.0000,0.000000,0.000000,0.000000,
1.4710,0.0316,0.3393,0.9760,0.0195,-0.0483,-0.0226,973.3453,13.0000,0.000000,0.000000,0.000000,
1.4730,0.0316,0.3393,0.9760,0.0195,-0.0483,-0.0226,973.3453,13.0000,0.000000,0.000000,0.000000,
1.4740,0.0438,0.3399,0.9537,0.0195,-0.0483,-0.0226,973.3453,13.0000,0.000000,0.000000,0.000000,
1.4750,0.0438,0.3399,0.9537,0.0195,-0.0483,-0.0226,973.3453,14.0000,0.000000,0.000000,0.000000,
1.4810,0.0434,0.3502,0.9234,0.0195,-0.0483,-0.0226,973.3453,14.0000,0.000000,0.000000,0.000000,
1.4950,0.0434,0.3502,0.9234,0.0547,-0.1284,-0.0664,973.3453,14.0000,0.000000,0.000000,0.000000,
1.4970,0.0434,0.3502,0.9234,0.0547,-0.1284,-0.0664,973.3453,14.0000,0.000000,0.000000,0.000000,
1.5000,0.0369,0.3581,0.9037,0.0547,-0.1284,-0.0664,973.3453,14.0000,0.000000,0.000000,0.000000,
1.5200,0.0563,0.3417,0.9322,0.0547,-0.1284,-0.0664,973.3453,14.0000,0.000000,0.000000,0.000000,
1.5220,0.0563,0.3417,0.9322,0.0547,-0.1284,-0.0664,973.4240,14.0000,0.000000,0.000000,0.000000,
1.5400,0.0418,0.3335,0.9416,0.0547,-0.1284,-0.0664,973.4240,14.0000,0.000000,0.000000,0.000000,
1.5590,0.0428,0.3419,0.9331,0.0547,-0.1284,-0.0664,973.4240,14.0000,0.000000,0.000000,0.000000,
1.5790,0.0454,0.3449,0.9341,0.0547,-0.1284,-0.0664,973.4240,14.0000,0.000000,0.000000,0.000000,
1.6000,0.0422,0.3410,0.9237,0.0547,-0.1284,-0.0664,973.4240,14.0000,0.000000,0.000000,0.000000,
1.6190,0.0371,0.3437,0.9551,0.0547,-0.1284,-0.0664,973.4240,14.0000,0.000000,0.000000,0.000000,
1.6390,0.0233,0.3334,0.9370,0.0547,-0.1284,-0.0664,973.4240,14.0000,0.000000,0.000000,0.000000,
1.6530,0.0233,0.3334,0.9370,0.0547,-0.1284,-0.0664,973.4240,14.0000,0.000000,0.000000,0.000000,
1.6580,0.0336,0.3294,0.9466,0.0547,-0.1284,-0.0664,973.4240,14.0000,0.000000,0.000000,0.000000,
1.6780,0.0407,0.3184,0.9661,0.0547,-0.1284,-0.0664,973.4240,14.0000,0.000000,0.000000,0.000000,
1.6940,0.0407,0.3184,0.9661,-0.0863,-0.0355,-0.1220,973.4240,14.0000,0.000000,0.000000,0.000000,
1.6950,0.0407,0.3184,0.9661,-0.0863,-0.0355,-0.1220,973.4240,14.0000,0.000000,0.000000,0.000000,
1.6980,0.0343,0.3153,0.9609,-0.0863,-0.0355,-0.1220,973.4240,14.0000,0.000000,0.000000,0.000000,
1.7190,0.0458,0.3192,0.9519,-0.0863,-0.0355,-0.1220,973.4240,14.0000,0.000000,0.000000,0.000000,
1.7250,0.0458,0.3192,0.9519,-0.0863,-0.0355,-0.1220,973.3453,14.0000,0.000000,0.000000,0.000000,
1.7370,0.0397,0.3187,0.9383,-0.0863,-0.0355,-0.1220,973.3453,14.0000,0.000000,0.000000,0.000000,
1.7570,0.0252,0.3172,0.9305,-0.0863,-0.0355,-0.1220,973.3453,14.0000,0.000000,0.000000,0.000000,
1.7800,0.0135,0.3035,0.9271,-0.0863,-0.0355,-0.1220,973.3453,14.0000,0.000000,0.000000,0.000000,
1.8000,0.0267,0.3205,0.9489,-0.0863,-0.0355,-0.1220,973.3453,14.0000,0.000000,0.000000,0.000000,
1.8200,0.0399,0.3224,0.9537,-0.0863,-0.0355,-0.1220,973.3453,14.0000,0.000000,0.000000,0.000000,
1.8470,0.0592,0.3222,0.9379,-0.0863,-0.0355,-0.1220,973.3453,14.0000,0.000000,0.000000,0.000000,
1.8600,0.0592,0.3222,0.9379,-0.0863,-0.0355,-0.1220,973.3453,14.0000,0.000000,0.000000,0.000000,
1.8610,0.0426,0.3260,0.9382,-0.0863,-0.0355,-0.1220,973.3453,14.0000,0.000000,0.000000,0.000000,
1.8760,0.0503,0.3195,0.9406,-0.0863,-0.0355,-0.1220,973.3453,14.0000,0.000000,0.000000,0.000000,
1.8990,0.0503,0.3195,0.9406,-0.1322,0.0179,0.0468,973.3453,14.0000,0.000000,0.000000,0.000000,
1.9000,0.0503,0.3195,0.9406,-0.1322,0.0179,0.0468,973.3453,14.0000,0.000000,0.000000,0.000000,
1.9010,0.0373,0.3125,0.9694,-0.1322,0.0179,0.0468,973.3453,14.0000,0.000000,0.000000,0.000000,
1.9170,0.0308,0.3121,0.9743,-0.1322,0.0179,0.0468,973.3453,14.0000,0.000000,0.000000,0.000000,
1.9260,0.0308,0.3121,0.9743,-0.1322,0.0179,0.0468,973.3453,14.0000,0.000000,0.000000,0.000000,
1.9350,0.0325,0.3059,0.9722,-0.1322,0.0179,0.0468,973.3453,14.0000,0.000000,0.000000,0.000000,
1.9470,0.0325,0.3059,0.9722,-0.1322,0.0179,0.0468,973.3453,13.0000,0.000000,0.000000,0.000000,
1.9550,0.0343,0.3068,0.9665,-0.1322,0.0179,0.0468,973.3453,13.0000,0.000000,0.000000,0.000000,
1.9740,0.0350,0.3018,0.9671,-0.1322,0.0179,0.0468,973.3453,13.0000,0.000000,0.000000,0.000000,
1.9930,0.0386,0.2989,0.9645,-0.1322,0.0179,0.0468,973.3453,13.0000,0.000000,0.000000,0.000000,
2.0130,0.0462,0.2980,0.9558,-0.1322,0.0179,0.0468,973.3453,13.0000,0.000000,0.000000,0.000000,
2.0360,0.0111,0.2915,0.9514,-0.1322,0.0179,0.0468,973.3453,13.0000,0.000000,0.000000,0.000000,
2.0530,0.0337,0.2992,0.9501,-0.1322,0.0179,0.0468,973.3453,13.0000,0.000000,0.000000,0.000000,
2.0560,0.0337,0.2992,0.9501,-0.1322,0.0179,0.0468,973.3453,13.0000,0.000000,0.000000,0.000000,
2.1360,0.0591,0.3063,0.9639,-0.1322,0.0179,0.0468,973.3453,13.0000,0.000000,0.000000,0.000000,
2.1370,0.0591,0.3063,0.9639,-0.0649,0.0072,0.0308,973.3453,13.0000,0.000000,0.000000,0.000000,
2.1390,0.0591,0.3063,0.9639,-0.0649,0.0072,0.0308,973.3453,13.0000,0.000000,0.000000,0.000000,
2.1420,0.0416,0.3052,0.9571,-0.0649,0.0072,0.0308,973.3453,13.0000,0.000000,0.000000,0.000000,
2.1440,0.0418,0.3062,0.9531,-0.0649,0.0072,0.0308,973.3453,13.0000,0.000000,0.000000,0.000000,
2.1450,0.0418,0.3062,0.9531,-0.0649,0.0072,0.0308,973.3322,13.0000,0.000000,0.000000,0.000000,
2.1470,0.0372,0.2978,0.9718,-0.0649,0.0072,0.0308,973.3322,13.0000,0.000000,0.000000,0.000000,
2.1530,0.0310,0.2989,0.9639,-0.0649,0.0072,0.0308,973.3322,13.0000,0.000000,0.000000,0.000000,
2.1710,0.0046,0.2915,0.9706,-0.0649,0.0072,0.0308,973.3322,13.0000,0.000000,0.000000,0.000000,
2.1910,0.0174,0.3024,0.9826,-0.0649,0.0072,0.0308,973.3322,13.0000,0.000000,0.000000,0.000000,
2.2170,0.0123,0.2927,0.9834,-0.0649,0.0072,0.0308,973.3322,13.0000,0.000000,0.000000,0.000000,
2.2210,0.0123,0.2927,0.9834,-0.0649,0.0072,0.0308,973.3322,12.0000,0.000000,0.000000,0.000000,
2.2310,0.0110,0.2907,0.9781,-0.0649,0.0072,0.0308,973.3322,12.0000,0.000000,0.000000,0.000000,
2.2530,0.0202,0.2918,0.9713,-0.0649,0.0072,0.0308,973.3322,12.0000,0.000000,0.000000,0.000000,
2.2580,0.0202,0.2918,0.9713,-0.0649,0.0072,0.0308,973.3322,12.0000,0.000000,0.000000,0.000000,
2.2720,0.0133,0.2917,0.9298,-0.0649,0.0072,0.0308,973.3322,12.0000,0.000000,0.000000,0.000000,
2.2860,0.0133,0.2917,0.9298,0.0654,0.0542,0.1013,973.3322,12.0000,0.000000,0.000000,0.000000,
2.2880,0.0133,0.2917,0.9298,0.0654,0.0542,0.1013,973.3322,12.0000,0.000000,0.000000,0.000000,
2.2900,0.0388,0.3058,0.9325,0.0654,0.0542,0.1013,973.3322,12.0000,0.000000,0.000000,0.000000,
2.3100,0.0350,0.2988,0.9519,0.0654,0.0542,0.1013,973.3322,12.0000,0.000000,0.000000,0.000000,
2.3320,0.0184,0.2949,0.9480,0.0654,0.0542,0.1013,973.3322,12.0000,0.000000,0.000000,0.000000,
2.3360,0.0184,0.2949,0.9480,0.0654,0.0542,0.1013,973.3452,12.0000,0.000000,0.000000,0.000000,
2.3550,0.0519,0.3186,0.9737,0.0654,0.0542,0.1013,973.3452,12.0000,0.000000,0.000000,0.000000,
2.3690,0.0295,0.3015,0.9447,0.0654,0.0542,0.1013,973.3452,12.0000,0.000000,0.000000,0.000000,
2.3890,0.0590,0.3207,0.9258,0.0654,0.0542,0.1013,973.3452,12.0000,0.000000,0.000000,0.000000,
2.4200,0.0433,0.3121,0.9375,0.0654,0.0542,0.1013,973.3452,12.0000,0.000000,0.000000,0.000000,
2.4320,0.0316,0.3029,0.9696,0.0654,0.0542,0.1013,973.3452,12.0000,0.000000,0.000000,0.000000,
2.4540,0.0321,0.3051,0.9775,0.0654,0.0542,0.1013,973.3452,12.0000,0.000000,0.000000,0.000000,
