
time,gfx,gFy,gFz,wx,wy,wz,p,I,Latitude,Longitude,Speed (m/s),
1.2960,0.0812,0.3560,0.9369,-0.0115,-0.0504,-0.0194,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.2970,0.0812,0.3560,0.9369,-0.0115,-0.0504,-0.0194,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.3660,0.0596,0.3651,0.8980,-0.0115,-0.0504,-0.0194,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.3710,0.0359,0.3743,0.8947,-0.0115,-0.0504,-0.0194,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.3720,0.0359,0.3743,0.8947,-0.0115,-0.0504,-0.0194,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.3730,0.0262,0.3809,0.8855,-0.0115,-0.0504,-0.0194,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.3760,0.0262,0.3809,0.8855,-0.0115,-0.0504,-0.0194,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.3770,0.0286,0.3799,0.8629,-0.0115,-0.0504,-0.0194,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.3910,0.0354,0.3819,0.8664,-0.0115,-0.0504,-0.0194,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.4140,0.0495,0.3801,0.8662,-0.0115,-0.0504,-0.0194,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.4340,0.0647,0.3844,0.8636,-0.0115,-0.0504,-0.0194,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.4530,0.0792,0.3744,0.8814,-0.0115,-0.0504,-0.0194,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.4730,0.0829,0.3693,0.9197,-0.0115,-0.0504,-0.0194,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.4840,0.0829,0.3693,0.9197,-0.0115,-0.0504,-0.0194,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.4940,0.0837,0.3704,0.9581,-0.0115,-0.0504,-0.0194,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.5000,0.0837,0.3704,0.9581,-0.0115,-0.0504,-0.0194,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.5040,0.0837,0.3704,0.9581,-0.1407,0.0542,-0.0066,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.5140,0.0678,0.3784,0.9898,-0.1407,0.0542,-0.0066,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.5350,0.0697,0.3906,1.0187,-0.1407,0.0542,-0.0066,973.4196,3671.0000,0.000000,0.000000,0.000000,
1.5500,0.0697,0.3906,1.0187,-0.1407,0.0542,-0.0066,973.4196,3492.0000,0.000000,0.000000,0.000000,
1.5570,0.0511,0.3829,1.0051,-0.1407,0.0542,-0.0066,973.4196,3492.0000,0.000000,0.000000,0.000000,
1.5660,0.0511,0.3829,1.0051,-0.1407,0.0542,-0.0066,973.3408,3492.0000,0.000000,0.000000,0.000000,
1.5700,0.0415,0.3934,0.9769,-0.1407,0.0542,-0.0066,973.3408,3492.0000,0.000000,0.000000,0.000000,
1.5900,0.0216,0.4087,0.9532,-0.1407,0.0542,-0.0066,973.3408,3492.0000,0.000000,0.000000,0.000000,
1.6090,-0.0027,0.4203,0.9229,-0.1407,0.0542,-0.0066,973.3408,3492.0000,0.000000,0.000000,0.000000,
